step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1545.0,226,2556.0,5.091633466135458,3.302020810313406,25,899.0,0.11270398925241598,16,1096.0,0.13252398695926682,20,660.0,0.0885349161781809,0,0.0,0.8790438541817824,13,1250.0,0.11761970288533179,9,674.0,0.3012776939924014,15,336.0,0.31499249776414145,27,2235.0,0.041467886325449725,13,1183.0,0.19769724322057053,4,32.0,0.3179098098721467,10,1043.0,0.1610993170122673,26,1383.0,0.02561215608241981,0,10.0,0.8699011976035462,15,572.0,0.2534065735294638,10,1206.0,0.11027439778203606,23,1662.0,0.17761093039123066,226,14241.0
1550.0,235,2846.0,5.72635814889336,3.0001553212089815,28,1019.0,0.08970506503147575,13,1166.0,0.14833133378671667,15,606.0,0.10253570033952988,0,4.0,0.7554006051447065,12,914.0,0.10977532239078827,9,568.0,0.3179658128984757,18,429.0,0.21116437570681915,18,1707.0,0.19835086153801454,20,1268.0,0.1355745677943735,1,24.0,0.38763961629672533,15,1109.0,0.13082171975931467,34,1540.0,0.1053066294502029,1,9.0,0.5742167722577586,15,651.0,0.12883164182483148,8,1238.0,0.21331229413322747,28,1791.0,0.027632889614577594,235,14043.0
1555.0,240,2969.0,6.010121457489879,3.4236741730157183,34,1160.0,0.11572869541779558,18,1241.0,0.15314416696026611,6,428.0,0.39899056616170786,0,4.0,0.881632266238102,13,971.0,0.17675796810293026,9,415.0,0.25283716516537746,18,519.0,0.23024114238500698,8,1639.0,0.317639641155798,26,1384.0,0.14417426954266183,0,1.0,0.7587384427185491,15,1179.0,0.20710160257539637,30,1497.0,0.18360675777072955,1,14.0,0.6458254132592627,14,589.0,0.23079474429382615,12,1280.0,0.176773815915494,36,1957.0,0.00028403117624185544,240,14278.0
1560.0,226,2785.0,5.649087221095335,3.283336198056837,32,1147.0,0.09240856050326764,23,1326.0,0.12565737966067134,2,380.0,0.3909543088137608,0,4.0,0.8873406622428357,12,1039.0,0.198662655496926,9,408.0,0.12688890308196743,21,618.0,0.08991321675753602,7,1669.0,0.2804030125515846,29,1528.0,0.08911302007167468,0,0.0,0.9448119130072431,22,1275.0,0.1707646122494601,22,1260.0,0.16042614490593288,0,4.0,0.8057396889756895,5,398.0,0.4396622149007048,12,1165.0,0.10287061084720406,30,1894.0,0.042005059535435235,226,14115.0
1565.0,232,2999.0,6.046370967741935,3.0797662057948245,26,1117.0,0.12183321517842188,30,1465.0,0.10554347424386176,8,408.0,0.3225064152775818,0,0.0,0.8245760972226255,9,894.0,0.13521976410119146,6,430.0,0.18271211950406313,25,735.0,0.16355635496724882,12,1716.0,0.14620967698741133,29,1673.0,0.11458863664377392,0,0.0,0.6798928873378821,28,1387.0,0.03995066507674156,16,1338.0,0.14414916303857672,2,6.0,0.7608949904654523,4,414.0,0.3820255319118413,15,1236.0,0.06696879012444573,22,1493.0,0.09236748728433793,232,14312.0
1570.0,239,3067.0,6.195959595959596,2.9890923488468792,21,1220.0,0.13473139988326024,28,1427.0,0.13383482028473867,13,467.0,0.19856363766790794,2,2.0,0.5752221954563634,8,627.0,0.11188021902203338,14,482.0,0.1782506729932673,19,708.0,0.2699382691340019,19,1804.0,0.036670987171340305,29,1822.0,0.13473817647099534,2,5.0,0.572501567037792,33,1545.0,0.01512635701610527,12,1399.0,0.16595233129972536,0,2.0,0.5299141489864746,10,450.0,0.18945178171816213,14,1302.0,0.17307099962399544,15,1476.0,0.2356136064232554,239,14738.0
1575.0,233,2892.0,5.890020366598778,3.0070611066279196,17,1286.0,0.15135148601718953,22,1206.0,0.1565395494730212,12,414.0,0.22393990144780637,3,21.0,0.6896132398251756,3,570.0,0.2249605923467722,20,572.0,0.04555350170273535,9,543.0,0.23965707232930775,24,1920.0,0.12288614137015814,29,1967.0,0.1330816053456419,0,2.0,0.6038258170973354,31,1497.0,0.13940508022905465,14,1465.0,0.12377499289355905,5,19.0,0.42412777571109705,16,523.0,0.043637804485837345,18,1363.0,0.14991805477470344,10,1535.0,0.309627043680133,233,14903.0
1580.0,227,2930.0,5.967413441955194,3.0137035193048014,20,1370.0,0.11810679586204527,14,1211.0,0.21156906512971357,5,259.0,0.37118437597437887,3,36.0,0.7112466216527257,7,596.0,0.2770900241077569,21,565.0,0.13623465995463604,7,576.0,0.11954888305472675,27,2047.0,0.13525447321885048,34,2125.0,0.09899227621964948,0,0.0,0.8460334277883643,22,1275.0,0.223128798020553,15,1355.0,0.07326030097193835,0,21.0,0.45957760569060635,17,610.0,0.2447870583448607,23,1462.0,0.06147606319116503,12,1584.0,0.2362712243648869,227,15092.0
1585.0,247,3369.0,6.792338709677419,3.270293049893675,29,1495.0,0.09601042135293765,11,1271.0,0.20261460213191293,4,219.0,0.27746443628571843,3,51.0,0.6205015531218347,13,646.0,0.24368381847915388,16,471.0,0.3000858135336479,9,615.0,0.2785381038978093,30,2193.0,0.2178501484464166,36,2303.0,0.09479525985933107,0,0.0,0.7669870922697699,20,1374.0,0.10910937836955006,13,1053.0,0.2239857662294635,2,13.0,0.6678032238377624,17,693.0,0.36133510623292686,24,1369.0,0.02062821478041247,20,1674.0,0.1044746220615544,247,15440.0
1590.0,265,3947.0,7.862549800796812,2.798543426852579,32,1631.0,0.08321054070046106,16,1339.0,0.19472514504955418,8,250.0,0.044310160240652964,5,71.0,0.32593073960688035,15,592.0,0.0943272618126816,11,533.0,0.3046509242498828,16,680.0,0.22163030715814575,30,2343.0,0.15461079483770213,36,2483.0,0.09545163607137766,1,5.0,0.5179252796288208,14,1448.0,0.0946259309053496,12,1018.0,0.2724642744433983,4,29.0,0.6509514826192339,18,777.0,0.1257923634771877,21,1097.0,0.0874048293527027,26,1793.0,0.052733313516006484,265,16089.0
1595.0,285,4273.0,8.461386138613861,2.74698794752634,36,1787.0,0.10577948028956786,23,1437.0,0.12617024780491512,14,313.0,0.058425753931813304,9,110.0,0.3918139146064801,16,513.0,0.07889269268777195,9,580.0,0.2186199215344717,23,780.0,0.1556026542045467,24,2185.0,0.1297206423127032,30,2392.0,0.13354427279903724,0,3.0,0.6932906105122442,14,1508.0,0.20368690938891404,13,1076.0,0.2432501375888449,2,23.0,0.26758053650261143,22,879.0,0.037806910590326676,17,1182.0,0.2161391719580472,33,1945.0,0.0710945622181334,285,16713.0
1600.0,290,4564.0,9.055555555555555,2.876968124928366,36,1965.0,0.09521508344169441,28,1568.0,0.11894793404529805,14,383.0,0.24819304428831934,10,159.0,0.24277921618589002,14,576.0,0.09049766840021735,15,643.0,0.07716804451134589,25,902.0,0.03796837997846463,16,1759.0,0.1674674523690471,22,2022.0,0.16863902313045553,0,4.0,0.9170442173519371,21,1598.0,0.22517866226943967,11,974.0,0.1848040382597763,7,41.0,0.25698235796055097,22,989.0,0.1902447664644689,13,1251.0,0.2329240962809486,36,2122.0,0.10434107055288905,290,16956.0
1605.0,267,4339.0,8.575098814229248,2.925590894229145,32,1912.0,0.0857365240080439,29,1716.0,0.10852626550774946,14,457.0,0.29441351582316816,7,136.0,0.06568132557592572,15,627.0,0.12326935209537833,22,739.0,0.015133273406948096,20,877.0,0.023723288251135895,6,1578.0,0.22779728521295517,14,2103.0,0.17287305724176733,0,4.0,0.8883884074379681,27,1718.0,0.14771444232234096,12,744.0,0.2170897668997537,2,44.0,0.4497286449514341,22,1103.0,0.23812126186341565,15,1320.0,0.19248196673156565,30,2028.0,0.11876401808112207,267,17106.0
1610.0,251,3849.0,7.591715976331361,3.1785094679888877,25,1661.0,0.14800604910595586,30,1862.0,0.14320620178022228,8,406.0,0.3478802386197502,4,77.0,0.48957266992941884,16,700.0,0.08952867049964947,28,867.0,0.0012235474945903712,10,691.0,0.17778865607507074,7,1603.0,0.22237668709035754,12,2165.0,0.1804787154059715,1,3.0,0.6788918205489058,30,1646.0,0.04192349445663997,6,653.0,0.23372625890992693,3,31.0,0.6745207468902086,22,1210.0,0.22358466921437498,27,1434.0,0.12758876614496903,22,1694.0,0.08951604444178912,251,16703.0
1615.0,234,3513.0,6.915354330708661,2.9706725910885443,18,1687.0,0.1612249384646143,29,1708.0,0.12552877607379712,3,208.0,0.30784010837581355,4,48.0,0.6233314665765814,19,661.0,0.06064675788455959,30,1024.0,0.06408661174535046,4,714.0,0.20523790697038213,12,1653.0,0.10462498577773109,14,2229.0,0.18807864912379435,0,0.0,0.5754500749234739,26,1375.0,0.08035541598318649,6,664.0,0.2577966281645807,0,14.0,0.6493019145242166,25,1329.0,0.05148894077419668,30,1562.0,0.038454146329939716,14,1681.0,0.215577957869696,234,16557.0
1620.0,232,3263.0,6.552208835341365,2.9210914302767583,12,1745.0,0.1889532155775339,23,1818.0,0.12997861986633968,4,218.0,0.39395027196090915,0,33.0,0.616377538695795,16,556.0,0.20961562033786363,24,1027.0,0.158975701074183,8,729.0,0.11550459535303674,13,1491.0,0.0787601747219384,21,2326.0,0.13514922926058892,1,5.0,0.706482167917954,16,1376.0,0.12147520270483943,14,721.0,0.11568827916115641,5,16.0,0.3886182206050198,30,1468.0,0.14076213051659264,35,1700.0,0.05935566564650711,10,1732.0,0.29019314852618194,232,16961.0
1625.0,253,3462.0,6.993939393939394,3.25181303590258,14,1783.0,0.21462441879222902,19,1919.0,0.13350743374902985,10,248.0,0.3844611798996647,1,6.0,0.2804664605058945,15,634.0,0.28127502291931983,20,888.0,0.24874304510979475,14,793.0,0.29502950302510544,11,1100.0,0.2648719295671528,28,2455.0,0.1061557698407107,1,10.0,0.7771216274136689,14,1438.0,0.21834666752070872,21,815.0,0.1574847931077812,7,50.0,0.34413940105220003,30,1618.0,0.17642592980876862,36,1875.0,0.08653565823527459,12,1784.0,0.20411198764563984,253,17416.0
1630.0,257,3749.0,7.423762376237624,3.2061475697383703,20,1868.0,0.14623714999167153,13,1780.0,0.15346018077161333,13,306.0,0.3172181845047844,3,12.0,0.3405346622726473,15,704.0,0.2374739592179107,14,964.0,0.2672871648269597,20,881.0,0.21335422488420303,8,1051.0,0.3444996108875927,33,2612.0,0.10970405235019572,1,1.0,0.6456372570060229,10,1310.0,0.30349402080724225,20,795.0,0.20749078687604683,7,89.0,0.4022415095207457,30,1765.0,0.08219036506190193,30,1794.0,0.11007781674970382,20,1872.0,0.06911702725832639,257,17804.0
1635.0,249,3967.0,7.763209393346379,2.8996651914839724,26,1984.0,0.10504080136824323,9,1741.0,0.15202700376245767,9,275.0,0.11038984914889709,4,28.0,0.5182305928910563,18,776.0,0.10232441928488796,11,1025.0,0.23932408286768053,25,992.0,0.13268664001870034,9,1084.0,0.22312079507844582,33,2779.0,0.08044207993861709,2,10.0,0.46277723802400084,7,972.0,0.22552066507669152,13,575.0,0.19691263130990064,3,79.0,0.5343396203373483,30,1917.0,0.040790675726561615,23,1497.0,0.08556393844970231,27,1991.0,0.05550243656941662,249,17725.0
1640.0,261,4516.0,8.701348747591522,2.6168801465933638,32,2135.0,0.09317789985802798,11,1778.0,0.1424670844696787,7,146.0,0.16275193563718454,1,23.0,0.4742160163023902,21,729.0,0.056529098592165414,14,1088.0,0.14111758196126187,25,1117.0,0.0684739130227006,14,1147.0,0.0344680413585613,36,2957.0,0.09554724443638536,0,3.0,0.6009966641546606,7,926.0,0.16465557668922065,11,631.0,0.13561923229222345,4,24.0,0.5684658867424387,31,2072.0,0.052337645723309845,14,1404.0,0.13683091195067468,33,2146.0,0.022441216607392005,261,18326.0
1645.0,249,4560.0,8.958742632612967,2.897525179200299,36,2311.0,0.09683081760963846,12,1834.0,0.15636325934762607,1,106.0,0.19757900644943271,1,12.0,0.6854922554202351,16,811.0,0.13061330344649605,16,1037.0,0.05726156792552166,20,1062.0,0.05971579744396386,15,998.0,0.24224807579498364,30,2854.0,0.12720503627312077,0,2.0,0.8837798195313069,10,959.0,0.24403740627202788,11,692.0,0.22941727832595202,2,25.0,0.29864567987128826,36,2244.0,0.12692574840721327,12,1462.0,0.229565573569544,31,2056.0,0.14386159543395924,249,18465.0
1650.0,227,4234.0,8.384158415841584,3.5656301856925046,30,2243.0,0.11108170414246182,19,1919.0,0.12337879436243376,6,101.0,0.5571248625308929,2,18.0,0.21231030765257963,19,876.0,0.12742478707467006,14,860.0,0.10210697736058735,11,824.0,0.32259921647195966,5,621.0,0.5045802215494093,22,2459.0,0.1603573927792457,2,6.0,0.6752746980574572,12,1011.0,0.20683933981498295,9,613.0,0.2745539088137695,5,26.0,0.15983785436146847,36,2428.0,0.1340152011409753,14,1522.0,0.3071589994002107,21,1701.0,0.21762643012234426,227,17228.0
1655.0,206,3480.0,6.744186046511628,3.056176146527822,24,2047.0,0.1434861853663399,28,2043.0,0.11964630764133034,6,123.0,0.6184104070206472,8,48.0,0.09885611484295286,13,858.0,0.055833217085240604,8,800.0,0.19011122877395284,7,850.0,0.267260439258399,4,630.0,0.3057308871583589,14,2411.0,0.2022465634445577,3,17.0,0.6370712991024987,13,934.0,0.09947319551711649,4,376.0,0.15376772526618168,7,67.0,0.4148899570479959,32,2319.0,0.05153782063358806,21,1612.0,0.1512256205033385,14,1572.0,0.15716929630477375,206,16707.0
1660.0,205,2488.0,4.775431861804223,3.03354578466215,18,2141.0,0.1523602107514373,33,2189.0,0.10353167360713333,9,157.0,0.2613985332427276,3,52.0,0.1635938975774404,13,800.0,0.07770955750224447,8,839.0,0.2784464269198659,9,886.0,0.2530164264477894,11,667.0,0.17527309082910822,11,2470.0,0.20923409991518885,1,12.0,0.5228929684007396,14,740.0,0.10862278513444341,6,404.0,0.20631782376711483,7,102.0,0.4896475483932667,26,1833.0,0.07634582368342911,27,1726.0,0.052912411128899293,9,1629.0,0.11858686961319605,205,16647.0
1665.0,234,2445.0,4.683908045977011,3.270509195538185,16,2221.0,0.14946243623677014,35,2362.0,0.07295772255939965,14,218.0,0.0005126506160421906,1,25.0,0.3745701501579572,12,839.0,0.18144941084542474,12,892.0,0.21382706364095524,14,944.0,0.27225279677491354,17,733.0,0.008010187464968297,14,2529.0,0.17574126759735323,5,15.0,0.3577754881023266,14,790.0,0.2040975408319805,10,435.0,0.2519724694805574,11,146.0,0.35774909292307894,14,1798.0,0.23464226189451245,33,1875.0,0.06557437572056811,12,1678.0,0.23611236029147448,234,17500.0
1670.0,257,2611.0,5.001915708812261,3.326485034631655,16,2294.0,0.14074736995144682,29,2272.0,0.12280435854229382,8,207.0,0.23231584849741757,2,28.0,0.5309458415955374,14,880.0,0.19861130488829828,20,977.0,0.05651120176554665,21,1035.0,0.17224703116271156,15,612.0,0.04765526452613258,21,2626.0,0.14434905175800308,6,45.0,0.3899133710806738,15,846.0,0.24277408214535184,14,490.0,0.2380234900840779,13,206.0,0.2478817046573573,12,1846.0,0.2960008424783142,33,1838.0,0.10063796751023193,18,1756.0,0.2109007341307759,257,17958.0
1675.0,257,2893.0,5.639376218323587,3.3630504094398876,24,2397.0,0.12100198243823675,21,1939.0,0.17746357716344957,0,93.0,0.6118129002273288,3,45.0,0.7607470315877707,18,958.0,0.11589933816968367,24,1091.0,0.08646956050566897,26,1157.0,0.026517592688434215,5,388.0,0.18618288541578168,27,2750.0,0.17020728361530946,0,39.0,0.5197496823222871,11,768.0,0.2016538070079231,20,579.0,0.09381546386082004,14,274.0,0.12245436804868093,13,1901.0,0.2642466049088238,26,1588.0,0.14514899027100286,25,1864.0,0.201853641743146,257,17831.0
1680.0,284,3503.0,6.868627450980392,2.8863930731826453,29,2427.0,0.08480808698321154,12,1905.0,0.21329248382843866,3,86.0,0.5083627081632279,3,56.0,0.7213027569703915,25,1072.0,0.03876693839269682,23,1078.0,0.20709567928155598,27,1296.0,0.093506591020954,3,399.0,0.30929189980479077,33,2901.0,0.07878945707465117,2,5.0,0.5072059846344864,13,577.0,0.12630600013370832,28,707.0,0.09379076481888092,14,344.0,0.16848241952759793,20,1990.0,0.08693631026353975,17,1589.0,0.0982235586146634,32,2009.0,0.15099090535472265,284,18441.0
1685.0,291,3825.0,7.514734774066798,2.724836324564418,34,2583.0,0.0965430239039937,12,1957.0,0.20331446399802947,7,112.0,0.20287027228170723,1,25.0,0.49184760656625054,33,1223.0,0.12819299983669646,13,886.0,0.2508692565005524,28,1432.0,0.2218043619308598,8,427.0,0.22475369653697924,36,3077.0,0.09593589527349529,0,1.0,0.6700892959109773,8,504.0,0.12226293981153973,26,716.0,0.13840683411203783,9,326.0,0.28153925524790335,27,2118.0,0.03931248856068578,13,1642.0,0.1466166195766391,36,2185.0,0.08913869951404915,291,19214.0
1690.0,279,4051.0,8.021782178217821,2.7671999070947253,30,2732.0,0.10493871549302874,15,2016.0,0.19730552145745703,7,151.0,0.08349657755371678,4,17.0,0.2908034066271613,36,1396.0,0.14211704819806573,6,863.0,0.20483203175235212,33,1584.0,0.17201392027806114,14,486.0,0.057350036794929206,30,2922.0,0.10568323004691751,0,2.0,0.8784438197691685,7,515.0,0.15210232254758366,20,636.0,0.25453120163553217,1,202.0,0.5253707242196368,29,2263.0,0.16992139100037612,16,1711.0,0.20882839914236603,31,2102.0,0.014945797467402395,279,19598.0
1695.0,297,4605.0,9.047151277013752,2.8499435235376693,30,2879.0,0.09658826263367914,22,2110.0,0.11660879674945847,7,186.0,0.3848149223276391,5,25.0,0.07271939244753343,37,1577.0,0.08831747723211018,9,881.0,0.21035239261065777,34,1753.0,0.11366677576235017,10,416.0,0.10136847872116926,24,2426.0,0.15382643282257652,1,5.0,0.751169439392039,12,558.0,0.24008236544851108,17,716.0,0.1847977245447396,7,193.0,0.2763929825603087,34,2426.0,0.1377457126217656,22,1806.0,0.22613433678226488,26,1784.0,0.10750909514182197,297,19741.0
1700.0,280,4815.0,9.295366795366796,2.9917006709251117,30,3024.0,0.10026931837475202,30,2242.0,0.08686797395089288,1,148.0,0.47751064695188233,2,22.0,0.5270104137472053,33,1586.0,0.055646860770967296,14,946.0,0.10096862288870909,34,1923.0,2.57603382939577e-07,1,245.0,0.4894681698303319,14,2354.0,0.1920477340011174,2,12.0,0.6795456402637187,21,644.0,0.23206329634477948,13,782.0,0.12915031420033407,8,219.0,0.10965546160191325,36,2602.0,0.05081967313433675,27,1921.0,0.11605714591346103,14,1761.0,0.2313553041227658,280,20431.0
1705.0,280,4787.0,9.349609375,3.119780804575247,28,2897.0,0.11520496802421583,29,2383.0,0.10960388782971127,0,36.0,0.5437629079610784,2,26.0,0.787465632849054,26,1422.0,0.20763445501842084,20,1036.0,0.24132082329143645,28,1846.0,0.01820356642208372,2,211.0,0.5570427415655493,11,2409.0,0.2361502000240948,1,7.0,0.5053183511527032,21,609.0,0.1059028865293395,17,859.0,0.08958476113018043,13,263.0,0.27347949191627363,36,2786.0,0.021552151065702355,34,2081.0,0.04433914421565886,12,1810.0,0.2669822577436516,280,20681.0
1710.0,276,4758.0,9.403162055335969,2.9754970619200463,23,2485.0,0.15043170212255394,29,2530.0,0.16174789695804728,3,43.0,0.38818239875089505,2,36.0,0.7386175384153982,15,1427.0,0.25438375491710274,24,1151.0,0.22129089762064239,18,1516.0,0.0915365216157392,7,216.0,0.5890418192420611,7,2136.0,0.20144667730640387,5,23.0,0.32230890926717776,20,710.0,0.05251952957028374,24,967.0,0.14343249017056026,13,328.0,0.31676083486368994,36,2966.0,0.13113432431473623,36,2262.0,0.021774575208808034,14,1872.0,0.17564742516689777,276,20668.0
1715.0,277,4472.0,8.768627450980393,2.843352791122501,19,2478.0,0.16483861959663512,29,2402.0,0.11317595329426981,8,72.0,0.08736685973479151,4,49.0,0.27424953851420136,13,1480.0,0.19107732532980995,29,1286.0,0.19999104537932275,12,1479.0,0.19961448914802507,8,253.0,0.5049001842883495,5,1580.0,0.21679991791152406,1,28.0,0.5923294932726031,23,816.0,0.04790373300647399,29,1098.0,0.13909351543957582,15,396.0,0.060090237419833305,30,2829.0,0.17761064568551,31,2184.0,0.13372901745725665,21,1962.0,0.03552859081841227,277,20392.0
1720.0,246,3759.0,7.284883720930233,2.977568068227185,16,2562.0,0.16856006226140177,23,1986.0,0.16374029948039462,3,57.0,0.15494957497576484,1,22.0,0.13299025841225756,9,1378.0,0.12207417291601702,29,1435.0,0.157340860546734,8,1526.0,0.2154537604380767,12,303.0,0.1717274585015184,4,1497.0,0.2671614323841692,3,14.0,0.7101148781764839,22,926.0,0.02458412051743149,32,1251.0,0.021348782890095373,14,470.0,0.06001585020448857,22,2383.0,0.09578988694824689,22,1872.0,0.2440163332785708,26,2085.0,0.1252091002361934,246,19767.0
1725.0,237,3615.0,7.019417475728155,3.0378355929428,14,2609.0,0.15311939406897102,17,2073.0,0.17197058528957126,1,27.0,0.641255085140632,1,14.0,0.6516689255928779,10,1149.0,0.12434280283319891,30,1581.0,0.09648890025810193,13,1581.0,0.11449813849856823,15,374.0,8.585511067451787e-05,7,1519.0,0.20388890291120718,0,9.0,0.4994290176132156,22,1032.0,0.04330950151020094,27,1259.0,0.03807957313246358,13,529.0,0.28564670392227154,15,2471.0,0.11666080035907353,19,1868.0,0.14700602778276722,33,2236.0,0.11490832622583698,237,20331.0
1730.0,235,3448.0,6.774066797642436,3.2631609027144157,19,2669.0,0.17462841479923016,12,2134.0,0.19552960945596556,2,25.0,0.7195117695706242,0,8.0,0.8944815939658753,7,1120.0,0.14333827192780726,34,1742.0,0.0696783333220326,21,1670.0,0.024022307815658225,9,330.0,0.08182533723324699,13,1570.0,0.18714464445912088,4,20.0,0.36858621397242053,23,996.0,0.14057943680713844,17,1107.0,0.23608691572053017,13,590.0,0.44694036287575045,12,2529.0,0.22127286026558532,13,1939.0,0.09706067093575595,36,2413.0,0.048289418991435774,235,20862.0
1735.0,247,3598.0,7.181636726546906,3.2897075257228887,27,2788.0,0.10757811213130448,17,2206.0,0.17991123190009592,2,33.0,0.6441085767655298,1,9.0,0.5683464656546504,9,1132.0,0.22736916185593312,36,1919.0,0.08809824784469214,27,1791.0,0.1427158872370298,0,156.0,0.31612112907816325,19,1654.0,0.14132849871097958,1,23.0,0.41506088382562306,21,975.0,0.2433057993251798,12,1104.0,0.282304281691891,14,652.0,0.3758982941515964,14,2591.0,0.2154499111779717,16,2004.0,0.12774917378708056,31,2309.0,0.01765058753542017,247,21346.0
1740.0,274,4074.0,8.115537848605578,3.1304836905716478,27,2643.0,0.09508725106010901,16,2002.0,0.15996368690550944,2,45.0,0.7361810981394891,6,27.0,0.4681339775541158,15,1187.0,0.281227845631191,36,2099.0,0.04439553681240236,27,1926.0,0.20606761222526315,4,165.0,0.41027671713527514,27,1773.0,0.13960210248368518,2,13.0,0.4431115704579346,20,1081.0,0.18428625638663998,12,1163.0,0.2520631572343712,17,728.0,0.16520693089504077,22,2681.0,0.07361001507679062,20,2094.0,0.050168721685086584,21,1911.0,0.17392397671589566,274,21538.0
1745.0,279,4393.0,8.681818181818182,2.9429955699823447,23,2208.0,0.1638757561150659,15,1409.0,0.21791475563299878,2,55.0,0.7592008618346728,2,28.0,0.4756902802966419,20,1275.0,0.1398803704057516,30,2034.0,0.02875988396240376,27,2061.0,0.16888473707332666,9,198.0,0.3429076415112698,28,1912.0,0.15538421993278717,0,6.0,0.5597490306337339,19,1171.0,0.07583834769961985,14,1223.0,0.12432782170466197,20,826.0,0.1563604723753213,28,2811.0,0.02865178765611946,27,2219.0,0.03591487243939058,15,1986.0,0.2473058652134588,279,21422.0
1750.0,276,4642.0,9.192079207920791,2.8347356269205877,19,2187.0,0.17719837722464438,14,1391.0,0.19614510248566272,3,67.0,0.44848498935509273,2,12.0,0.290695498455462,26,1393.0,0.01199740389132994,21,1723.0,0.15404635127322108,27,2198.0,0.18493957487290008,3,152.0,0.2181867948843134,32,2064.0,0.07707814117393791,0,0.0,0.9014509507476112,18,1253.0,0.09016066468105816,16,1162.0,0.03469147987446591,20,930.0,0.21570444526654828,30,2960.0,0.13643546052785907,34,2378.0,0.1244257674218129,11,2048.0,0.24356699762209075,276,21918.0
1755.0,274,4411.0,8.76938369781312,2.80817592261566,17,2278.0,0.14751570508909134,12,1441.0,0.19251042353696962,8,98.0,0.1959636351458095,0,9.0,0.13259455394034347,34,1551.0,0.0015691609319365997,14,1803.0,0.2503752565528761,31,2343.0,0.17330789837675614,4,76.0,0.2563864921346911,36,2241.0,0.09212553776312557,1,1.0,0.6262241389056256,20,1196.0,0.037516603073137395,12,965.0,0.11650941243232721,16,845.0,0.284379760704302,24,2767.0,0.20659143473542874,29,2044.0,0.18157523228717995,16,2114.0,0.16662075322120648,274,21772.0
1760.0,240,3669.0,7.397177419354839,2.8378898007565017,15,2079.0,0.15721632362750973,12,1486.0,0.21501830948779033,2,55.0,0.27607475300977874,0,4.0,0.51089332229554,36,1728.0,0.04091147613258249,13,1867.0,0.21931079118945251,33,2507.0,0.13505510281626754,1,39.0,0.5555124946626793,30,2112.0,0.13241977869682775,2,14.0,0.48201610870218137,22,1052.0,0.07020800291249281,8,1013.0,0.28939464961643574,8,583.0,0.1411709223318804,17,2273.0,0.150150088993989,23,2166.0,0.1300315713811612,18,1944.0,0.06055572632038839,240,20922.0
1765.0,206,2994.0,5.988,3.1608904609283637,12,2111.0,0.14596249677358683,18,1569.0,0.14635202492356725,1,19.0,0.5813570936727644,1,8.0,0.7027662401423238,36,1908.0,0.1423362716247288,8,1702.0,0.17790047631166517,28,2384.0,0.08985619351749842,1,11.0,0.758146830074345,22,1665.0,0.18838898843137314,0,9.0,0.6941826405605999,15,1072.0,0.12319029515795492,10,1062.0,0.27993653688451287,4,604.0,0.1518770165781747,15,2343.0,0.1048806875956093,19,2270.0,0.07429495873390071,16,1544.0,0.1165181213097028,206,20281.0
1770.0,196,2674.0,5.42393509127789,3.482812499604229,11,2115.0,0.15298737602432605,25,1680.0,0.10902343194678259,1,19.0,0.7831254030052209,1,13.0,0.8366707459633309,36,2088.0,0.16246219283208868,10,1548.0,0.08721104537671716,26,1990.0,0.07707719890171227,1,14.0,0.7217470012568514,14,1741.0,0.15826329879407205,0,2.0,0.9247036359261032,13,1126.0,0.22490132456785308,14,1126.0,0.1749504675006781,10,632.0,0.12660175284223366,12,2407.0,0.22371939305458605,11,2089.0,0.15874621053142587,11,1389.0,0.2730471942436824,196,19979.0
1775.0,201,2342.0,4.712273641851106,3.2561798459908795,17,2179.0,0.11626646172146733,33,1830.0,0.09094525678669733,3,27.0,0.4602261043805095,1,7.0,0.6069409043445406,31,2040.0,0.07044129835404421,10,1597.0,0.19735689712943824,16,2085.0,0.1465017837607142,1,19.0,0.7316626058485421,11,1800.0,0.19860233321361764,0,0.0,0.7273724681516237,14,1186.0,0.30799646043796797,22,1224.0,0.04934534251618487,9,527.0,0.24157393437551786,16,2477.0,0.26483806588486325,8,2124.0,0.15439308712821007,9,1427.0,0.29347390601097745,201,20549.0
